Source,Target,weight
7506,7502,120.0
7506,7503,120.0
7506,7504,120.0
7506,7505,120.0
7507,7351,120.0
7507,7358,291.6667
7507,7362,120.0
7507,7363,240.0
7507,7411,160.0
7507,7412,160.0
7507,7413,150.0
7507,7430,160.0
7507,7439,160.0
7507,7445,160.0
7507,7453,160.0
7507,7454,160.0
7507,7457,160.0
7507,7461,120.0
7507,7491,160.0
7507,7497,150.0
7507,7500,120.0
7507,7506,120.0
7509,7351,361.33334
7509,7358,476.0
7509,7362,120.0
7509,7363,240.0
7509,7368,384.0
7509,7384,137.0
7509,7406,120.0
7509,7408,120.0
7509,7419,160.0
7509,7421,598.0
7509,7448,120.0
7509,7459,120.0
7509,7461,148.5
7509,7481,240.0
7509,7499,120.0
7511,7437,160.0
7511,7445,160.0
7511,7500,150.0
7511,7506,150.0
7514,7352,160.0
7514,7370,160.0
7514,7445,160.0
7514,7500,150.0
7514,7501,160.0
7514,7502,150.0
7514,7503,150.0
7514,7506,150.0
7517,7445,160.0
7517,7500,150.0
7517,7502,150.0
7517,7506,150.0
7518,7510,120.0
7518,7519,240.0
7519,7448,120.0
7519,7481,120.0
7520,7513,40.0
7522,7521,240.0
7524,7509,120.0
7526,7521,40.0
7527,7445,160.0
7528,7368,120.0
7530,7523,240.0
7531,7517,40.0
7532,7445,160.0
7533,7521,40.0
7533,7524,40.0
7533,7528,40.0
7534,7180,200.0
7534,7351,115.333336
7534,7355,160.0
7534,7358,476.8
7534,7360,246.8
7534,7361,120.0
7534,7362,373.0
7534,7363,457.0
7534,7368,728.5
7534,7382,240.0
7534,7384,645.6667
7534,7395,120.0
7534,7396,120.0
7534,7397,120.0
7534,7400,360.0
7534,7401,240.0
7534,7402,520.0
7534,7406,110.0
7534,7408,412.5
7534,7419,160.0
7534,7420,120.0
7534,7421,947.8
7534,7437,292.6667
7534,7448,531.3334
7534,7454,276.5
7534,7460,120.0
7534,7461,498.5
7534,7467,120.0
7534,7468,120.0
7534,7474,278.0
7534,7481,408.3333
7534,7496,110.0
7534,7497,120.0
7534,7498,119.0
7534,7499,114.0
7534,7501,160.0
7534,7506,120.0
7534,7508,124.333336
7534,7509,580.8
7534,7510,120.0
7534,7513,40.0
7534,7515,120.0
7534,7516,118.666664
7534,7517,285.66666
7534,7518,120.0
7534,7519,240.0
7534,7520,40.0
7534,7521,240.0
7534,7522,240.0
7534,7523,240.0
7534,7524,124.333336
7534,7525,120.0
7534,7526,291.0
7534,7527,126.8
7534,7528,291.0
7534,7529,240.0
7534,7533,286.8
7534,7674,400.0
7535,7351,240.0
7535,7384,240.0
7535,7459,120.0
7535,7508,240.0
7535,7509,240.0
7535,7512,120.0
7535,7516,240.0
7535,7517,240.0
7535,7518,240.0
7535,7519,240.0
7535,7524,240.0
7535,7528,240.0
7536,7509,40.0
7536,7531,40.0
7537,7448,120.0
7537,7461,120.0
7538,7384,240.0
7539,7511,240.0
7539,7517,240.0
7539,7534,240.0
7539,7535,240.0
7540,7361,124.0
7540,7363,120.0
7540,7367,124.0
7542,7421,1192.0
7542,7448,720.0
7542,7541,288.0
7542,8197,353.0
7543,7541,120.0
7543,7542,617.0
7544,7542,120.0
7544,7543,120.0
7545,7542,120.0
7545,7543,120.0
7546,7542,120.0
7547,7323,250.0
7547,7337,587.5
7547,7358,1315.0
7547,7363,925.0
7547,7421,2276.0
7547,7448,360.0
7547,7541,120.0
7547,7542,2227.7917
7547,7543,581.5
7547,7544,297.0
7547,7545,448.0
7547,7546,120.0
7548,7542,120.0
7548,7547,120.0
7549,7542,480.0
7549,7543,160.0
7550,7547,120.0
7551,7542,384.0
7551,7543,248.0
7551,7544,120.0
7551,7547,421.5
7552,7547,120.0
7553,7547,120.0
7554,7547,120.0
7555,7547,120.0
7556,7542,120.0
7556,7547,120.0
7557,7547,120.0
7558,7547,120.0
7559,7547,240.0
7560,7542,120.0
7560,7547,240.0
7560,7559,120.0
7561,7542,120.0
7561,7547,240.0
7561,7558,120.0
7561,7559,120.0
7561,7560,120.0
7562,7320,356.0
7562,7547,137.0
7562,7674,353.0
7563,7320,506.0
7563,7547,150.0
7563,7562,522.0
7564,7547,120.0
7565,7658,160.0
7565,9273,313.0
7566,7320,120.0
7567,7320,120.0
7567,7328,295.0
7567,7566,120.0
7568,7358,215.0
7568,7419,1066.0
7568,7421,295.0
7568,7542,124.0
7568,7543,124.0
7568,7547,540.0
7568,7795,416.0
7568,7872,215.0
7568,8669,500.0
7569,7568,120.0
7570,7320,526.0
7570,7327,124.0
7570,7337,252.0
7570,7349,124.0
7570,7351,1350.0
7570,7562,504.0
7570,7563,114.0
7570,7565,288.0
7570,7567,1223.0
7570,7571,128.0
7570,7573,128.0
7571,9273,128.0
7572,9273,128.0
7573,7621,128.0
7574,7547,283.0
7574,7624,360.0
7575,7448,810.0
7575,7543,120.0
7575,7547,144.66667
7575,7561,120.0
7575,7574,110.0
7575,7600,128.0
7575,7625,120.0
7576,7575,120.0
7577,7547,224.0
7577,7575,86.666664
7577,7674,144.0
7578,9195,380.0
7579,7578,664.0
7580,7547,160.0
7580,7568,1035.8333
7580,7578,160.0
7580,7579,486.5
7581,7568,360.0
7582,7547,248.0
7582,7568,337.5
7582,7578,124.0
7582,7579,644.0
7582,7580,268.0
7582,7795,540.0
7583,7580,120.0
7583,7582,120.0
7584,7580,240.0
7584,7582,93.333336
7584,7583,120.0
7585,7582,80.0
7586,7579,128.0
7586,7580,128.0
7586,7582,124.0
7587,7584,40.0
7588,7582,120.0
7588,7584,80.0
7589,7579,240.0
7589,7582,120.0
7590,7579,120.0
7590,7580,160.0
7590,7582,124.0
7590,7586,128.0
7591,7582,120.0
7591,7584,40.0
7591,7588,80.0
7592,7582,128.0
7592,7586,128.0
7592,7591,120.0
7593,7582,124.0
7594,7582,124.0
7594,7585,120.0
7594,7593,128.0
7600,7358,295.0
7600,7421,720.0
7600,7448,270.0
7600,7542,220.5
7600,7547,621.3334
7600,7562,128.0
7600,7595,120.0
7600,7596,234.0
7600,7598,128.0
7600,7599,128.0
7600,7624,128.0
7600,7628,1160.0
7601,7600,128.0
7602,7598,128.0
7602,7600,128.0
7603,7600,114.0
7603,7601,128.0
7604,7596,128.0
7604,7600,248.0
7605,7600,128.0
7606,7600,128.0
7607,7563,120.0
7608,7320,384.0
7608,7327,124.0
7608,7337,248.0
7608,7349,124.0
7608,7547,137.0
7608,7562,224.0
7608,7563,372.0
7608,7567,280.0
7608,7570,583.0
7608,7937,174.0
7609,7600,128.0
7610,7547,240.0
7611,7547,120.0
7613,7542,120.0
7613,7543,120.0
7613,7547,590.3334
7613,7600,120.0
7613,7610,117.0
7613,7611,80.0
7614,7547,240.0
7614,7610,80.0
7614,7612,89.333336
7614,7613,116.0
7615,7547,120.0
7615,7610,40.0
7615,7613,114.0
7615,7614,240.0
7616,7610,40.0
7616,7613,116.0
7617,7547,240.0
7617,7610,80.0
7617,7612,40.0
7617,7613,100.0
7617,7614,80.0
7617,7616,40.0
7618,7547,240.0
7618,7611,80.0
7618,7613,80.0
7619,7358,215.0
7619,7547,500.0
7619,7568,150.0
7620,7619,40.0
7621,7328,120.0
7621,7336,270.0
7621,7341,120.0
7621,7570,256.0
7621,7572,128.0
7621,7937,167.0
7621,9273,128.0
7622,7547,300.0
7623,7547,370.0
7623,7560,120.0
7623,7622,100.0
7624,7543,120.0
7624,7547,461.6667
7624,7561,120.0
7624,7575,2945.0
7624,7622,100.0
7624,7623,100.0
7625,7547,320.0
7625,7674,160.0
7626,7547,235.0
7626,7575,718.6
7626,7624,120.0
7626,7625,160.0
7627,7547,120.0
7628,7351,1140.0
7628,7547,144.66667
7628,7562,817.0
7628,7570,1288.0
7628,7608,128.0
7629,7628,150.0
7630,7629,150.0
7631,7628,150.0
7632,7631,120.0
7633,7632,120.0
7633,7635,120.0
7635,7631,150.0
7635,7634,120.0
7636,7628,120.0
7636,7634,120.0
7637,7547,270.0
7637,7577,400.0
7637,7628,150.0
7638,7628,150.0
7638,7637,150.0
7639,7628,135.0
7639,7637,150.0
7640,7300,160.0
7640,7320,398.0
7640,7321,390.0
7640,7327,372.0
7640,7337,120.0
7640,7343,150.0
7640,7349,128.0
7642,7351,150.0
7642,7352,160.0
7642,7355,200.0
7642,7357,128.0
7642,7358,380.0
7642,7360,345.0
7642,7361,320.0
7642,7362,583.3333
7642,7363,505.0
7642,7364,160.0
7642,7365,360.0
7642,7367,310.0
7642,7368,180.0
7642,7369,310.0
7642,7370,360.0
7642,7375,150.0
7642,7406,960.0
7642,7408,900.0
7642,7411,337.0
7642,7412,284.0
7642,7413,320.0
7642,7414,160.0
7642,7419,891.5
7642,7425,288.0
7642,7430,680.0
7642,7436,360.0
7642,7437,160.0
7642,7439,160.0
7642,7445,320.0
7642,7448,160.0
7642,7453,160.0
7642,7454,310.0
7642,7457,160.0
7642,7468,160.0
7642,7647,300.0
7642,7893,300.0
7642,7894,400.0
7644,7358,160.0
7644,7362,200.0
7644,7363,150.0
7644,7448,160.0
7645,7351,150.0
7645,7352,160.0
7645,7355,360.0
7645,7357,128.0
7645,7358,380.0
7645,7360,530.0
7645,7361,604.0
7645,7362,780.0
7645,7363,700.0
7645,7364,320.0
7645,7365,200.0
7645,7367,310.0
7645,7368,175.0
7645,7369,160.0
7645,7370,284.0
7645,7375,150.0
7645,7406,560.0
7645,7408,1075.0
7645,7411,510.0
7645,7412,160.0
7645,7413,320.0
7645,7414,160.0
7645,7419,870.0
7645,7425,200.0
7645,7428,200.0
7645,7430,680.0
7645,7436,560.0
7645,7437,160.0
7645,7439,160.0
7645,7445,320.0
7645,7448,160.0
7645,7450,304.0
7645,7453,160.0
7645,7454,310.0
7645,7461,160.0
7645,7468,160.0
7645,7474,160.0
7645,7481,320.0
7645,7497,160.0
7645,7534,160.0
7645,7641,120.0
7645,7642,200.0
7645,7643,120.0
7645,7644,120.0
7646,7352,160.0
7646,7355,150.0
7646,7358,380.0
7646,7360,300.0
7646,7361,160.0
7646,7362,410.0
7646,7363,345.0
7646,7365,310.0
7646,7367,310.0
7646,7368,200.0
7646,7369,310.0
7646,7370,124.0
7646,7371,160.0
7646,7375,150.0
7646,7403,328.0
7646,7406,1135.0
7646,7408,1314.6667
7646,7411,310.0
7646,7412,310.0
7646,7413,515.0
7646,7414,160.0
7646,7419,1631.5
7646,7423,128.0
7646,7425,510.0
7646,7428,720.0
7646,7430,1040.0
7646,7436,980.0
7646,7437,160.0
7646,7439,160.0
7646,7445,480.0
7646,7448,160.0
7646,7450,160.0
7646,7453,310.0
7646,7454,310.0
7646,7455,160.0
7646,7457,160.0
7646,7468,160.0
7646,7642,848.0
7646,7645,400.0
7647,7351,150.0
7647,7352,160.0
7647,7355,510.0
7647,7356,160.0
7647,7357,128.0
7647,7358,350.0
7647,7360,495.0
7647,7361,640.0
7647,7362,583.3333
7647,7363,665.0
7647,7364,320.0
7647,7365,360.0
7647,7367,310.0
7647,7368,200.0
7647,7369,160.0
7647,7370,284.0
7647,7371,160.0
7647,7375,150.0
7647,7403,328.0
7647,7406,915.0
7647,7408,1471.5
7647,7410,320.0
7647,7411,847.0
7647,7412,160.0
7647,7413,515.0
7647,7414,320.0
7647,7419,1386.6666
7647,7423,128.0
7647,7425,650.0
7647,7428,720.0
7647,7430,1040.0
7647,7436,760.0
7647,7437,470.0
7647,7439,160.0
7647,7445,480.0
7647,7448,144.0
7647,7449,160.0
7647,7453,160.0
7647,7454,310.0
7647,7455,160.0
7647,7457,160.0
7647,7460,160.0
7647,7468,144.0
7647,7481,160.0
7647,7643,120.0
7647,7645,280.0
7647,7796,150.0
7647,7872,150.0
7648,7642,120.0
7648,7643,120.0
7648,7644,240.0
7648,7645,360.0
7648,7646,120.0
7650,7323,400.0
7650,7327,120.0
7650,7337,128.0
7650,7419,124.0
7650,7421,215.0
7650,7641,252.0
7650,7794,500.0
7651,7323,120.0
7651,7650,120.0
7652,7323,659.0
7652,7327,120.0
7652,7337,124.0
7652,7351,870.0
7652,7650,1457.0
7653,7351,398.0
7653,7352,160.0
7653,7355,150.0
7653,7358,150.0
7653,7362,150.0
7653,7363,150.0
7653,7365,150.0
7653,7408,470.0
7653,7419,444.0
7653,7448,160.0
7653,7468,144.0
7653,7645,120.0
7654,7658,120.0
7655,7352,160.0
7655,7371,160.0
7655,7445,160.0
7655,7450,160.0
7656,7351,128.0
7656,7352,160.0
7657,7352,160.0
7657,7445,160.0
7658,7256,215.0
7658,7300,402.5
7658,7309,161.5
7658,7320,160.0
7658,7321,160.0
7658,7327,144.0
7658,7341,160.0
7658,7343,285.3333
7658,7349,144.0
7658,7351,438.0
7658,7358,344.0
7658,7363,128.0
7658,7368,144.0
7658,7419,310.0
7658,7421,160.0
7658,7448,304.0
7658,7534,160.0
7658,7562,160.0
7658,7563,160.0
7658,7567,160.0
7658,7570,160.0
7658,7600,215.0
7658,7608,160.0
7658,7628,160.0
7658,7640,160.0
7658,7641,160.0
7658,7645,240.0
7658,7648,120.0
7658,7650,144.0
7658,7652,144.0
7658,7653,136.0
7658,7655,140.0
7658,7656,136.0
7658,7657,120.0
7658,7662,120.0
7659,7351,398.0
7659,7352,160.0
7659,7355,150.0
7659,7361,124.0
7659,7363,160.0
7659,7371,160.0
7659,7406,200.0
7659,7408,457.0
7659,7411,137.0
7659,7413,160.0
7659,7419,777.0
7659,7445,284.0
7659,7448,160.0
7659,7450,160.0
7659,7452,128.0
7659,7454,160.0
7659,7461,160.0
7659,7468,160.0
7659,7481,160.0
7659,7645,120.0
7659,7653,160.0
7659,7658,136.0
7660,7658,140.0
7661,7658,120.0
7662,7661,120.0
7663,7351,294.0
7663,7352,160.0
7663,7419,150.0
7663,7421,128.0
7663,7448,294.0
7663,7658,136.0
7664,7665,120.0
7665,7666,120.0
7666,7300,160.0
7666,7320,274.0
7666,7321,120.0
7666,7323,404.0
7666,7327,418.0
7666,7337,124.0
7666,7343,150.0
7666,7351,1450.0
7666,7547,885.0
7666,7570,124.0
7666,7640,833.0
7666,7641,744.0
7666,7645,470.0
7666,7648,120.0
7666,7650,244.0
7666,7658,160.0
7666,7664,120.0
7666,7937,174.0
7667,7343,150.0
7667,7640,128.0
7667,7645,124.0
7667,7658,272.0
7667,7666,422.0
7668,7645,208.0
7668,7667,128.0
7669,7358,160.0
7669,7361,160.0
7669,7363,160.0
7669,7367,160.0
7669,7369,160.0
7669,7408,400.0
7669,7419,400.0
7669,7448,320.0
7669,7468,128.0
7670,7406,400.0
7670,7408,400.0
7670,7419,200.0
7670,7669,568.0
7672,7669,120.0
7673,7669,160.0
7673,7672,120.0
7674,7320,164.0
7674,7321,200.0
7674,7323,160.0
7674,7328,313.0
7674,7331,200.0
7674,7337,313.0
7674,7341,200.0
7674,7349,240.5
7674,7358,706.0
7674,7421,333.0
7674,7547,626.0
7674,7563,160.0
7674,7567,430.0
7674,7570,430.0
7674,7575,353.0
7674,7600,792.0
7674,7608,160.0
7674,7613,144.0
7674,7621,191.66667
7674,7624,1412.0
7674,7626,160.0
7674,7628,353.0
7674,7637,144.0
7674,7640,435.0
7675,7674,120.0
7676,7674,120.0
7677,7674,120.0
7677,7682,120.0
7678,7674,124.0
7679,7674,120.0
7679,7684,120.0
7680,7674,120.0
7681,7674,120.0
7681,7675,120.0
7682,7674,120.0
7682,7676,120.0
7682,7680,120.0
7683,7674,136.0
7684,7674,120.0
7686,7674,120.0
7686,7687,120.0
7687,8178,120.0
7687,9241,128.0
7689,7292,396.0
7689,7300,258.0
7689,7323,160.0
7689,7328,160.0
7689,7336,150.0
7689,7337,160.0
7689,7343,305.0
7689,7351,300.0
7689,7355,160.0
7689,7358,390.0
7689,7363,320.0
7689,7408,160.0
7689,7421,440.0
7689,7448,520.0
7689,7461,320.0
7689,7547,540.0
7689,7658,360.0
7689,7674,304.0
7690,7356,160.0
7690,7358,220.0
7690,7360,220.0
7690,7361,160.0
7690,7362,735.0
7690,7363,220.0
7690,7364,160.0
7690,7365,160.0
7690,7368,200.0
7690,7406,200.0
7690,7408,775.0
7690,7419,911.5
7690,7689,262.6667
7690,9193,120.0
7691,7421,160.0
7691,7689,263.3333
7692,7688,120.0
7692,7689,260.0
7694,7693,120.0
7696,7693,120.0
7698,7358,215.0
7698,7578,120.0
7698,7674,320.0
7698,7937,174.0
7699,7695,40.0
7699,7697,360.0
7700,7686,160.0
7700,7699,120.0
7703,7343,422.0
7703,7347,270.0
7703,7658,300.0
7703,7689,435.0
7703,7702,270.0
7704,7300,280.0
7704,7342,244.0
7704,7343,906.0
7704,7346,124.0
7704,7347,516.0
7704,7408,150.0
7704,7421,300.0
7704,7658,528.6667
7704,7689,525.0
7704,7701,120.0
7704,7702,120.0
7704,7703,309.6667
7705,7704,120.0
7706,7337,144.0
7706,7351,1250.0
7706,7547,256.0
7706,7562,128.0
7706,7608,144.0
7706,7674,320.0
7706,7685,920.0
7706,7698,160.0
7707,7706,120.0
7709,7674,248.0
7709,7689,300.0
7709,7706,120.0
7710,7621,270.0
7710,7674,290.0
7710,7689,385.0
7710,7708,248.0
7710,7709,278.0
7711,7716,120.0
7712,7448,800.0
7712,7547,137.0
7712,7578,120.0
7712,7579,120.0
7712,7615,120.0
7712,7624,160.0
7712,7626,120.0
7712,7674,272.0
7712,7689,160.0
7712,7706,120.0
7712,7711,120.0
7712,8180,160.0
7713,7674,382.5
7713,7698,240.0
7713,7699,160.0
7713,7706,120.0
7713,7712,1180.0
7714,7712,120.0
7715,7712,120.0
7715,7713,240.0
7716,7358,215.0
7716,7547,160.0
7716,7674,128.0
7716,7698,335.0
7716,7712,492.0
7716,7713,430.0
7717,7351,1000.0
7717,7421,430.0
7717,7448,800.0
7717,7547,124.0
7717,7674,299.5
7717,7685,120.0
7717,7689,150.0
7717,7706,2367.3333
7717,7709,270.0
7717,7712,240.0
7717,7713,240.0
7717,7937,174.0
7717,9119,150.0
7718,7358,124.0
7718,7363,120.0
7718,7419,146.0
7719,7351,150.0
7719,7384,160.0
7719,7413,150.0
7719,7454,150.0
7719,7461,160.0
7719,7481,160.0
7720,7371,160.0
7720,7445,160.0
7721,7351,122.0
7721,7352,150.0
7721,7355,124.0
7721,7358,419.3333
7721,7363,295.0
7721,7368,378.0
7721,7371,150.0
7721,7376,150.0
7721,7408,124.0
7721,7413,150.0
7721,7419,137.0
7721,7421,431.3333
7721,7445,137.0
7721,7448,131.33333
7721,7450,150.0
7721,7506,240.0
7721,7719,135.0
7722,7351,150.0
7722,7413,150.0
7722,7468,160.0
7722,7719,120.0
7722,7721,131.33333
7723,7355,150.0
7723,7358,487.0
7723,7362,220.0
7723,7363,350.0
7723,7369,150.0
7723,7406,575.0
7723,7408,900.0
7723,7410,160.0
7723,7412,150.0
7723,7413,310.0
7723,7419,1180.0
7723,7421,580.0
7723,7425,350.0
7723,7430,160.0
7723,7436,200.0
7723,7448,300.0
7723,7481,160.0
7723,7506,120.0
7723,7534,160.0
7723,7689,240.0
7723,7721,420.0
7724,7351,124.0
7724,7352,160.0
7724,7406,360.0
7724,7408,1277.5
7724,7411,350.0
7724,7413,350.0
7724,7419,814.0
7724,7425,200.0
7724,7428,360.0
7724,7430,480.0
7724,7436,160.0
7724,7437,150.0
7724,7445,320.0
7724,7448,160.0
7724,7501,160.0
7724,7514,160.0
7724,7721,120.0
7725,7351,137.0
7725,7358,414.33334
7725,7360,124.0
7725,7361,124.0
7725,7362,368.0
7725,7363,262.66666
7725,7367,124.0
7725,7368,274.0
7725,7369,124.0
7725,7384,335.0
7725,7403,128.0
7725,7406,455.0
7725,7408,463.0
7725,7419,832.0
7725,7425,128.0
7725,7428,128.0
7725,7430,128.0
7725,7437,278.0
7725,7445,124.0
7725,7448,124.0
7725,7454,150.0
7725,7468,120.0
7725,7474,160.0
7725,7481,160.0
7725,7497,160.0
7725,7498,160.0
7725,7506,120.0
7725,7534,304.0
7725,7728,40.0
7726,7445,160.0
7726,7725,120.0
7727,7352,160.0
7727,7358,274.0
7727,7361,122.0
7727,7371,160.0
7727,7408,288.0
7727,7445,160.0
7727,7454,150.0
7727,7481,128.0
7727,7491,160.0
7727,7534,110.0
7727,7730,120.0
7728,7360,124.0
7728,7361,124.0
7728,7367,124.0
7728,7421,150.0
7728,7514,160.0
7728,7729,40.0
7729,7358,411.0
7729,7360,124.0
7729,7361,124.0
7729,7362,372.0
7729,7363,240.0
7729,7364,120.0
7729,7367,137.0
7729,7368,248.0
7729,7369,124.0
7729,7376,124.0
7729,7382,120.0
7729,7384,160.0
7729,7406,150.0
7729,7408,128.0
7729,7419,447.0
7729,7421,150.0
7729,7452,128.0
7729,7461,310.0
7729,7481,160.0
7729,7506,120.0
7729,7509,160.0
7729,7534,320.0
7729,7725,104.666664
7729,7726,120.0
7730,7351,240.0
7730,7358,276.0
7730,7361,122.0
7730,7363,240.0
7730,7367,124.0
7730,7368,300.0
7730,7419,124.0
7730,7421,411.0
7730,7448,137.0
7730,7461,404.0
7730,7725,131.33333
7730,7726,40.0
7730,7728,40.0
7730,7729,131.33333
7731,7352,160.0
7731,7358,248.0
7731,7361,124.0
7731,7362,120.0
7731,7363,240.0
7731,7367,124.0
7731,7368,124.0
7731,7371,160.0
7731,7378,120.0
7731,7408,160.0
7731,7445,160.0
7731,7454,160.0
7731,7460,160.0
7731,7482,160.0
7731,7491,160.0
7731,7506,120.0
7731,7511,160.0
7731,7514,160.0
7731,7727,120.0
7731,7730,120.0
7732,7180,300.0
7732,7300,108.0
7732,7309,414.0
7732,7351,584.0
7732,7352,160.0
7732,7358,150.0
7732,7360,310.0
7732,7361,160.0
7732,7362,225.0
7732,7363,315.0
7732,7364,160.0
7732,7367,155.0
7732,7368,139.0
7732,7370,160.0
7732,7371,160.0
7732,7384,160.0
7732,7396,160.0
7732,7400,160.0
7732,7401,160.0
7732,7403,252.0
7732,7406,615.0
7732,7408,826.3334
7732,7410,460.0
7732,7411,497.0
7732,7412,297.0
7732,7413,312.0
7732,7414,160.0
7732,7415,120.0
7732,7419,967.0
7732,7422,124.0
7732,7423,128.0
7732,7425,332.0
7732,7428,461.0
7732,7430,664.0
7732,7436,486.3333
7732,7437,412.0
7732,7439,160.0
7732,7445,160.0
7732,7446,120.0
7732,7448,444.0
7732,7449,160.0
7732,7450,304.0
7732,7452,144.0
7732,7453,150.0
7732,7454,310.0
7732,7455,160.0
7732,7456,160.0
7732,7457,160.0
7732,7460,320.0
7732,7461,460.0
7732,7467,160.0
7732,7469,160.0
7732,7474,320.0
7732,7476,160.0
7732,7478,160.0
7732,7481,309.3333
7732,7482,160.0
7732,7486,160.0
7732,7491,320.0
7732,7496,160.0
7732,7497,320.0
7732,7498,320.0
7732,7499,320.0
7732,7501,160.0
7732,7502,160.0
7732,7507,160.0
7732,7509,160.0
7732,7511,160.0
7732,7514,160.0
7732,7519,160.0
7732,7528,160.0
7732,7532,160.0
7732,7534,320.0
7732,7645,120.0
7732,7647,160.0
7733,7351,150.0
7733,7352,160.0
7733,7406,200.0
7733,7408,360.0
7733,7419,137.0
7733,7430,160.0
7733,7445,160.0
7733,7448,160.0
7733,7454,160.0
7733,7649,120.0
7734,7445,124.0
7734,7646,250.0
7734,7647,160.0
7735,7351,248.0
7735,7358,156.0
7735,7362,120.0
7735,7363,131.33333
7735,7367,122.0
7735,7368,300.0
7735,7408,124.0
7735,7421,300.0
7735,7445,137.0
7735,7448,300.0
7735,7454,150.0
7735,7481,160.0
7735,7642,300.0
7735,7645,460.0
7735,7646,460.0
7735,7648,460.0
7735,7732,270.0
7736,7256,200.0
7736,7292,415.0
7736,7300,434.0
7736,7309,408.0
7736,7343,141.33333
7736,7351,734.0
7736,7352,160.0
7736,7355,297.0
7736,7356,287.0
7736,7358,656.0
7736,7360,584.0
7736,7361,137.0
7736,7362,637.0
7736,7363,448.5
7736,7364,300.0
7736,7365,287.0
7736,7367,437.0
7736,7368,640.0
7736,7369,424.0
7736,7376,274.0
7736,7384,685.0
7736,7403,124.0
7736,7406,335.0
7736,7408,509.3333
7736,7410,300.0
7736,7411,124.0
7736,7412,284.0
7736,7413,137.0
7736,7419,927.0
7736,7421,502.5
7736,7422,124.0
7736,7425,278.0
7736,7428,137.0
7736,7430,160.0
7736,7436,160.0
7736,7437,460.0
7736,7439,160.0
7736,7445,160.0
7736,7448,700.0
7736,7450,144.0
7736,7452,144.0
7736,7453,150.0
7736,7454,310.0
7736,7461,660.0
7736,7467,300.0
7736,7468,420.0
7736,7474,460.0
7736,7481,604.0
7736,7491,160.0
7736,7497,160.0
7736,7499,300.0
7736,7500,150.0
7736,7502,150.0
7736,7503,150.0
7736,7506,743.0
7736,7509,460.0
7736,7514,160.0
7736,7534,620.0
7736,7641,424.0
7736,7642,460.0
7736,7645,460.0
7736,7646,460.0
7736,7647,460.0
7736,7648,780.0
7736,7655,460.0
7736,7658,590.0
7736,7659,300.0
